    0.12902E-01    0.22524E+05
    0.13163E-01    0.22585E+05
    0.13429E-01    0.22638E+05
    0.13700E-01    0.22683E+05
    0.13977E-01    0.22719E+05
    0.14259E-01    0.22747E+05
    0.14547E-01    0.22766E+05
    0.14841E-01    0.22775E+05
    0.15141E-01    0.22776E+05
    0.15447E-01    0.22767E+05
    0.15759E-01    0.22748E+05
    0.16077E-01    0.22720E+05
    0.16402E-01    0.22681E+05
    0.16734E-01    0.22632E+05
    0.17072E-01    0.22573E+05
    0.17416E-01    0.22503E+05
    0.17768E-01    0.22422E+05
    0.18127E-01    0.22331E+05
    0.18493E-01    0.22229E+05
    0.18867E-01    0.22116E+05
    0.19248E-01    0.21992E+05
    0.19637E-01    0.21857E+05
    0.20034E-01    0.21711E+05
    0.20438E-01    0.21554E+05
    0.20851E-01    0.21387E+05
    0.21272E-01    0.21208E+05
    0.21702E-01    0.21019E+05
    0.22141E-01    0.20819E+05
    0.22588E-01    0.20609E+05
    0.23044E-01    0.20389E+05
    0.23510E-01    0.20159E+05
    0.23985E-01    0.19920E+05
    0.24469E-01    0.19672E+05
    0.24964E-01    0.19417E+05
    0.25468E-01    0.19153E+05
    0.25982E-01    0.18883E+05
    0.26507E-01    0.18606E+05
    0.27043E-01    0.18322E+05
    0.27589E-01    0.18031E+05
    0.28146E-01    0.17733E+05
    0.28715E-01    0.17428E+05
    0.29295E-01    0.17116E+05
    0.29887E-01    0.16801E+05
    0.30490E-01    0.16484E+05
    0.31106E-01    0.16169E+05
    0.31735E-01    0.15859E+05
    0.32376E-01    0.15555E+05
    0.33030E-01    0.15260E+05
    0.33697E-01    0.14974E+05
    0.34378E-01    0.14694E+05
    0.35072E-01    0.14419E+05
    0.35781E-01    0.14147E+05
    0.36504E-01    0.13876E+05
    0.37241E-01    0.13605E+05
    0.37993E-01    0.13333E+05
    0.38761E-01    0.13062E+05
    0.39544E-01    0.12792E+05
    0.40343E-01    0.12524E+05
    0.41158E-01    0.12261E+05
    0.41989E-01    0.12002E+05
    0.42838E-01    0.11748E+05
    0.43703E-01    0.11503E+05
    0.44586E-01    0.11267E+05
    0.45486E-01    0.11043E+05
    0.46405E-01    0.10832E+05
    0.47343E-01    0.10637E+05
    0.48299E-01    0.10458E+05
    0.49275E-01    0.10293E+05
    0.50270E-01    0.10142E+05
    0.51286E-01    0.99996E+04
    0.52322E-01    0.98655E+04
    0.53379E-01    0.97371E+04
    0.54457E-01    0.96124E+04
    0.55557E-01    0.94897E+04
    0.56680E-01    0.93672E+04
    0.57825E-01    0.92433E+04
    0.58993E-01    0.91164E+04
